Park_nm,Topic,Count,Name,Representation,Representative_Docs
성동_달맞이공원,-1,49,-1_올라가_풍경_경치_보이,"['올라가', '풍경', '경치', '보이', '강남', '롯데', '타워', '달맞이', '동네', '예쁘']","['어릴적부터 올라가던곳인데 까맣게 있어버리다가 이제야 기억이나서다시올라가네', '멀리롯데타워와 동호대교까지한눈에보이는 뷰가 장난아님 가을햇쌀좋은날 ,흐린날 ,눈오는날,모든날이 좋은 풍경입니다', '5분이면 올라가고 경치가 너무 좋다 동호대교 서울숲 성수대교 롯데타워 관악산등 날씨좋은날에 가면 조망하나는 최고']"
성동_달맞이공원,0,27,0_계단_날씨_화장실_가능,"['계단', '날씨', '화장실', '가능', '달맞이', '보이', '사람', '감상', '출구', '전망대']","['밤에도 산책가능하도록 잘 정비되어 있고 금호동 대우아파트쪽으로 진입하면 유모차로도 전망대까지 다녀올수 있음', '밤에 오면 한강 야경감상도 가능합니다 놀이터 적당한 사이즈의 놀이터 & 체육시설이 있어요 화장실 놀이터 바로 옆 화장실이 있어서 사용하기 편리합니다 반려견 동반 환경 산책로가 조성되어 강아지들도 많이 지나다닙니다', '10분이면 오를만한 공원으로 계단을 오르면 전망대도 있고 포토스팟도 있고 운동기구도 있어서 여러 사람들이 올라와서 즐길 수 있는 달맞이공원임 자주는 아니지만 가끔 오르면서 공원을 잘 활용하면 좋을 것 같음 2024년 봄에 날씨 좋아 올랐더니 개나리가 피기 시작했다']"
성동_달맞이공원,1,13,1_일출_야간_데이트_공사,"['일출', '야간', '데이트', '공사', '간단히', '가깝', '조망', '', '', '']","['산책로 로는 야간 추천 합니다', '멋진 데이트 코스입니다 강추', '옥수역에서가깝고 조금만 오르면됨']"
영등포_여의도공원,-1,6,-1_마라톤_야광나무_참여_구역,"['마라톤', '야광나무', '참여', '구역', '봄꽃', '멋있', '허파', '아름답', '피크닉', '계절']","['여의도공원 근로자의날 걷기마라톤', '현대차 아이오닉 마라톤', '지구런마라톤 참여- 보문동자치회 이주언 이숙임 함께 피크닉 구역 한강공원 양화지구 여의도지구']"
영등포_여의도공원,0,921,0_산책_도심_운동_장소,"['산책', '도심', '운동', '장소', '공간', '가족', '광장', '여유', '휴식', '시설']","['도심의 공원은 감사함이죠~♡♡ 점심시간이라 샐러리맨들 산책도 하고요 간간이 길가공영주차장 10분에 100원ㅎ', '여의도 근무하는 사람들 점심 식사 후 산책하기 좋은 도심 내 인프라', '강쥐와 산책 자주가는곳 도심 중님에 이렇게 산책하기 좋은 곳 차기 쉽지않아요']"
영등포_여의도공원,1,27,1_한국_휴식_대표_정원,"['한국', '휴식', '대표', '정원', '여유', '공간', '시내', '대한민국', '빌딩', '파크']","['한국의 대표적인 대형 공원', '한국정치의 중심지인 국회의사당, 주요 방송사의 본부, 그리고 금융의 중심인 한국거래소가 있는 여의도의 한가운데에 남북으로 길게 형성되어 있는 생태공원, 휴식공원, 산책로 역할을 훌륭하게 수행하고 있는 공원 한국을 대표하는 좋은 나무들도 많이 심어져 있는 곳', '9㎞의 산책로가 조성되어 시민의 휴식공간과 문화행사의 공간으로 이용되고 있다 [한국민족문화대백과] 현황 공원에 인접한 한강 둔치의 체육 · 오락 · 휴식 시설이 함께 갖추어져 있는 까닭에 서울시내 유수의 청소년 모임의 장이 된다 공원 주변에는 KBS · 동아일보사 · LG사옥 등의 방송과 증권업무의 특화된 건물들이 모여 있으며, 여의도의 한강유람선이 발착하는 노들나루, 63빌딩 등과 더불어 서울의 관광명소의 한 곳으로 정착해 가고 있다']"
영등포_여의도공원,2,12,2_준비_파크_안전_개장,"['준비', '파크', '안전', '개장', '행사장', '지하', '미리', '일제', '영등포구', '사용']","['서울 여의도공원 국민안전문화캠페인 전국 소방대 행사장', '11 일부터 서울안전한마당축제 준비로 다녀왔습니다 준비중인 모습 미리보기', '민주화시대의 유세장, 시위장등으로 사용된 광장은 1994년 수립된 21세기 서울시 개발플랜에 센트럴파크나 하이든 파크같음 도심권 공원을 건설하는 방향으로 추진되었고 1997년 4월 착공하여 199년2월 서울시 시립공원인 여의도공원으로 개장되었다 그래서 나온 안이 민간에 택지를 분양하는것, 이과정에서 비상활주로 용도의 광장이 남겨지고 유사시를 위해 지휘실이 있는 지하방공호가 비밀리에 구축됐던것이 밝혀지기도했다 1916년 일제가 여의도에 여의도 비행장을 건설했다']"
동대문_배봉산근린공원,0,401,0_산책_둘레길_운동_정상,"['산책', '둘레길', '운동', '정상', '데크', '코스', '배봉산', '산책로', '만들', '시설']","['둘레길을 1시간 정도 산책할 수 있다', '둘레길이 너무 잘되어 있어서 산책하기 너무 좋음', '산책하고 운동하기 좋아요~']"
동대문_배봉산근린공원,1,16,1____,"['', '', '', '', '', '', '', '', '', '']","['대기 시간 대기 시간 없음 예약 권장 아니요', '대기 시간 대기 시간 없음 예약 권장 아니요', '대기 시간 대기 시간 없음 예약 권장 아니요']"
중구_남산공원_reviews_url_cleaned.csv,-1,6,-1_식수대_사용_현대_기념품,"['식수대', '사용', '현대', '기념품', '조용히', '놀이', '', '', '', '']","['관리가 잘 되어 있고, 화장실과 식수대가 잘 갖춰져 있습니다 서울에서 할 수 있는 최고의 하이킹 코스입니다', '무료 화장실도 있고, 멋진 전망을 감상할 수 있는 전망대도 있습니다 모든 것이 최대한 잘 관리되어 있고, 식수대도 있고, 끊임없이 건설 및 개선되고 있습니다 가장 아름다운 곳이에요', '서울의 아름다운 전망을 감상할 수 있는 매우 체계적이고 모든 것이 깨끗하며, 다양한 음식점, 기념품 판매점, 스나크 카페, 어린이 놀이 공간, 가족 레크리에이션 공간이 있어 매우 혁신적이고 현대적입니다 화장실 온 가족이 사용하기에 충분하고 매우 깨끗하고 넓은 욕실']"
중구_남산공원_reviews_url_cleaned.csv,0,457,0_버스_남산_올라가_사람,"['버스', '남산', '올라가', '사람', '자전거', '경치', '정상', '아름답', '사진', '풍경']","['자전거코스가좋고 신당동에서 남산가는 버스 다시 생겻으면좋겟습니다', '밤에 버스를 타고 남산공원에 갔어요 많은 사람들이 여기도 올라와 있었어요', '그리고 남산공원입구에 가는 버스도 있다 교통편은 남산타워 바로 아래까지 사는 노란버스가 있다 버스편에 비해서 사람이 너무 많다']"
중구_남산공원_reviews_url_cleaned.csv,1,151,1_남산_시내_풍경_아름답,"['남산', '시내', '풍경', '아름답', '방문', '도심', '장소', '시민', '가을', '중심']","['아름다운 서울 남산입니다', '남산서울타워 정상에서 서울 시내를 볼 수 있다', '남산타워에서 서울 시내를 바라볼 수 있어 가족 나들이에 적합합니다']"
성동_서울숲공원,-1,504,-1_서울숲_주차_가족_공간,"['서울숲', '주차', '가족', '공간', '시설', '사진', '사람', '주변', '주말', '가을']","['사계절을 다 느끼고 볼 수 있는곳이며 지금 오시면 아름다운 벚꽃구경 할 수 있어요 5월에는 튤립 구경하기 정말 좋은 곳이죠 놀이터 넓은 놀이터가 있어서 모래놀이도 하기 좋아요 주말에는 아이들이 많답니다 화장실 화장실은 깨끗하고 관리도 잘하려고 하지만 방문객들이 지저분하게 잘 처리안하기도 한 것 같아요 반려견 동반 환경 강아지 동반 가능한 곳이라 강아지의 만남의 장소예요 벌써 서울숲공원을 다닌지 10년이 되었다 서울시에서 관리하는 곳이며 서울에선 최고의 공원', '숲길을 따라 산책을 하다 보면 사슴 방사장도 만나고, 아이들과 놀기 좋은 놀이터나 잔디밭, 피크닉 하기 좋은 공간도 많아요 특히 봄에는 벚꽃이 흐드러지게 피고, 가을 단풍도 아름다워 사계절 내내 즐기기 좋습니다 서울숲 갤러리와 카페도 있어서 문화와 여유를 함께 즐길 수 있는 복합문화공간 느낌이에요', '남녀노소 및 가족,연인,지인, 반려견 등 산책이나 피크닉을 즐기기 좋은장소 화장실과 편의점등 시설이 잘되어있고 공원옆 갤러리아팰리스 상가나 언더스텐드에비뉴 등이 있어 카페 등의 시설 이용이 가능함 공원전반적으로 주로 평지이고 경사가심하지않아 산책시에 무리가 없음 밤에도 조명이 어느정도 유지되고 치안이 좋은편이라 24시간 산책가능 함 공원내에 소규모 운동기구가 비치되어있고 농구장 인라인(스케이트보드) 트랙이 있음 (기물일부 설치됨) 계절에 따라선 사슴 방사장에서 먹이를 구매해서 줄 수도 있음']"
성동_서울숲공원,0,252,0_사람_주차_주말_주차장,"['사람', '주차', '주말', '주차장', '강아지', '가족', '관리', '여유', '바람', '날씨']","['벚꽃 사진 찍기 좋네요 ㅎㅎ 사람이 너무 많아서 주차하기가 좀 힘들지만 ㅜㅠ 사진 찍을 곳이 많아서 너무좋아요 ㅎㅎ', '날씨가 좋은날에 산책하기 좋은곳~^^ 단, 주말에 사람이 정~말 많아요 ㅋㅋ그래도 넓어서 다 돌면 한시간 더 걸려요', '주말엔 사람이 많다 주차도 힘들다 날씨가 좋을땐 여기만한 곳도 없다']"
성동_서울숲공원,1,60,1_나무_도심_조성_관리,"['나무', '도심', '조성', '관리', '공간', '힐링', '장소', '잔디', '규모', '자연']","['도심속의 푸른공원 숨쉴수잇는 공간', '도심에서 힐링할 수 있는 숲이 있는 귀한 공간입니다', '다양한 공간조성으로 도심내 숲을 즐길 수 있은 곳']"
성동_서울숲공원,2,54,2_서울숲_시민_친구_나무,"['서울숲', '시민', '친구', '나무', '가족', '여유', '자연', '도심', '벚꽃', '아름답']","['서울숲은 4계절내내 예쁜 꽃과 나무들이 잘 정리되어있고 잔디밭과 벤치등 여유롭게 즐길수있어서 좋타 넓어서 볼거리도 많고 나무와 꽃이 너무 예쁘고 아름답게 가꿔져있다 주말에는 사람이 너무 많아 힘들지만 평일에는 여유로운편이다', '서울숲 너무 아름답고 넓어서 수중, 육지 생물들과 어우러져 있어 아이들, 가족, 연인, 친구 두루두루 즐겁게 가서 힐링할 수 있어요^^ 앞으로도 쭉 아름답게 잘 가꿔나가는 서울숲이 되었으면 해요 ㅎㅎ', '도심속의 멋진 휴식공간인 서울숲공원 혹은친구들과 만나 여유롭게지낼수있는']"
성동_서울숲공원,3,51,3_평화_힐링_단풍_주말,"['평화', '힐링', '단풍', '주말', '페스', '아프리카', '반나절', '여건', '휴식', '데크']","['평화롭고 좋은 곳❤', '오늘 아프리카페스티발 신나게 즐겼네요', '늘 평화롭고 좋아요ㅎ']"
성동_서울숲공원,4,49,4_가족_카페_연인_주변,"['가족', '카페', '연인', '주변', '장소', '맛집', '꾸준히', '시절', '단위', '데이트']","['성수동카페골목이나 갤러리아포레의 다양한 식당,카페와도 인접해있어서 연인이나 친구, 가족끼리 와 하루종일 있을만 함 날 좋을 때 돗자리 펼쳐놓고 누워있기 좋음 길이 널찍하고 조경이 잘 되어 있음', '가족,연인,부부에게 특별한 날도 아니지만 행복한 느낌을 오래 갖도록 해주는 곳이네요 주변에 맛있는 카페도 있고 디저트가게도 있고 소신껏 멋진 구두 만드는 공장 겸 매장도 많으니 다양한 하루 즐길수있는 코스가 가능합니다 잘가꿔진 튜울립축제도 하고 생태공원처럼 자연을 그대로 느낄수있는 곳도 있고 놀이터도 잘되어있어 꾸미지않은듯 꾸며놓은 공원입니다', '연인들이나 가족들이랑 산책하기 좋습니다 주변에 이쁜 카페들도 많아서 한 번 들려보시면 좋을 것 같습니다']"
성동_서울숲공원,5,48,5_도심_계절_엄청_피크닉,"['도심', '계절', '엄청', '피크닉', '공연', '동물', '생각', '장소', '바람', '즐기']","['4계절 어느 계절이나 그 시기에 맞추어 우리에게 좋은 쉼을 주는 가까운 도심 쉼터 ^^', '당연히 계절마다 분위기도 다르고 낮도 좋지만 밤에가면 정말 예뻐요 생각보다 엄청 크고 넓습니다', '도심 속 아름다운 공원이에요']"
성동_서울숲공원,6,40,6_튤립_예쁘_벚꽃_여름,"['튤립', '예쁘', '벚꽃', '여름', '가을', '나무', '새싹', '봄날', '목련', '명소']","['튤립이 예쁘게 피어있네요 4월에 튤립 보러가세요', '예쁜 튤립이 형형색색 너무 예쁘게 피었어요', '아기자기한 공원입니다 튤립가든이 예쁘요']"
성동_서울숲공원,7,34,7_시민_축복_문화_보로,"['시민', '축복', '문화', '보로', '여가', '건강', '조성', '예술', '장소', '거리']","['서울도심에 넓고다양한 상상력과, 감성 그리고 건강을 충전할 수 있는 문화예술공원임', '서울 도심에 친환경공원이 있다는것은 시민의 건강한 삶을위한 큰 축복이죠', '*대중교통:지하철 분당선 서울숲역 3번 출구 도보로 약 5분 거리 2호선 뚝섬역 8번 출구 도보로 약 10분 거리 또한 서울숲공원은 조성부터 프로그램 운영까지 시민의 참여로 이루어진 최초의 공원입니다 서울숲은 문화예술공원, 체험학습원, 생태숲, 습지생태원 네 가지의 특색 있는 공간들로 구성되어 있으며, 한강과 맞닿아 있어 다양한 문화여가공간을 제공합니다']"
성동_서울숲공원,8,28,8_서울숲_가능_여름_대신,"['서울숲', '가능', '여름', '대신', '동반', '맛있', '경마장', '지하철', '관리', '구경']","['서울에서 트렌디하게 즐기는 젊은 공원 놀이터 적당히 있어요 화장실 충분히 있어요 반려견 동반 환경 가능 피크닉 구역 가능', '지금은 아름답게 도심숲으로 가꾸어 많은이들이 찾는 명소가되어있다 도심속 숲속 공원 서울숲 많은인파가 몰리는곳이다 예전에 뚝섬 경마장이있던곳 과천으로 경마장이 옮겨 가기전까지 경마를 하던 곳이다', '아이들데리고 나들이하기엔 좋음 서울숲역 에서 내려서 200m정도 수준 놀이터 곳곳에 놀이터있음 반려견 동반 환경 동반가능']"
성동_서울숲공원,9,26,9_자전거_천천히_대여_경험,"['자전거', '천천히', '대여', '경험', '돌아보', '다니', '꽃사슴', '분수', '사람', '이용']","['천천히 산책을 하고 여유롭게 사진을 찍거나 자전거를 타기 좋은 곳입니다 숲이라기보다는 나무가 많은 공원 느낌이에요', '걸으며 힐링하기 너무 좋은길~ 단 ""자전거는 내려서 걸어가세요""라는표지판이 무색하게 유유히 자전거를 타고 다니는 사람들 때문에 미간이 찌푸러지기는 하지요', '푸른 나무와 넓은 잔디 공원이 깨끗하고좋았는데 대여해서 타고다니는 자전거(2인용)때문에 보행 하기 불편했어요 ㅠ 도로에 자전거 전용인지 표시 잘해주시면 좀더안전한 서울숲이용에 편안할거같아요']"
성동_서울숲공원,10,18,10_편리_접근성_멋있_장소,"['편리', '접근성', '멋있', '장소', '조명', '적당히', '교통', '저녁', '다양', '운동']","['조명이 적당히 밝고 예쁘서 저녁에도 산책하기 좋았습니다', '접근성 좋고 넓고 편리하다', '교통도 편리하고 접근성도 좋아서 산책하기 좋은 장소 입니다']"
성동_서울숲공원,11,17,11_사슴_토끼_구경_금지,"['사슴', '토끼', '구경', '금지', '구역', '다리', '가득', '가능', '풍경', '꽃사슴']","['여러가지 테마로 숲을 조성해 놓아 산책하기도 좋고, 사슴 목장에서 사슴 구경도 할 수 있음 한강공원 연결통로를 통해 한강을 오갈 수 있어 좋아요', '산책하기 좋고 사슴방목장에서 사슴에게 먹이 줄 수 있습니다', '지금은 나비정원 및 곤충식물원이 공사 중이라서 못봅니다만 그래도 워낙 넓어서 괜찮습니다 사슴이랑 토끼를 비롯해 꿀벌도 있으며 각종 꽃과 나무가 다양하게 있습니다 산책다니기 좋으며 편의시설도 잘 되어있고 관리도 잘 되어있습니다 화장실 곳곳에 있음 반려견 동반 환경 좋음 피크닉 구역 금지 구역 외 가능 (금지 구역은 팻말로 써있음)']"
성동_서울숲공원,12,17,12_반려_동반_강아지_견과,"['반려', '동반', '강아지', '견과', '환경', '피크닉', '화장실', '모습', '친구', '애견']","['화장실 여러곳에 있고 비교적 깨끗해요~ 반려견 동반 환경 반려견과 산책하기 좋아요~ 피크닉 구역 돗자리깔거나 평상( 새벽에 걷기 좋은 서울숲♡ 낮보다 사람이 적고 조용해서 좋아요~ 놀이터 미끄럼틀 재미있어요 )같은 곳도 있어요~ 자리가 좋은 곳은 장소가 빨리 차서', '암튼 자전거 킥보드 뛰어놀수있는 공간이 있어서 좋았음 화장실 조금 해매기는 했으나 공용화장실치고는 깨끗하고 넒었음 반려견 동반 환경 넒은 잔디밭에 강아지랑 뛰어놀수있는 공간도 있어 많은 사람들이 반려견을 데리고 나와 목줄을하고 즐거운 하루를보내고있어 집에 있는 우리 강아지 생각이 남 한번 같이 동행해보고 싶었음 피크닉 구역 돗자리 의자들을 가지고 나와 그늘에 앉아서 준비한 음식을 나눠먹는 모습이 좋았음 다음센 우리도 도시락준비^^ 부럽다 생각함 맛집 투어중 들른곳 나무도 무성하고 엄청넒고 곤층 사슴 토끼우리도 있어서 가족 단위로 많은 사람들이 나와 산책을 즐기는 모습이 아주 좋았음 놀이터 아이들이 놀수있는 물놀이장', '자녀들과 다녀왔는데 너무 좋네요 서울에 이런 곳이 라고 생각할 정도 입니다 반려견 동반 환경 반려견과 많이 다니네요']"
성동_서울숲공원,13,17,13_서울숲_경마장_구경_수인,"['서울숲', '경마장', '구경', '수인', '성수동', '분당선', '뚝섬', '녹지', '단풍', '먼저']","['5km쯤 걷다 성수대교 근처에서 서울숲공원으로 꺽어 모처럼 공원을 산책하였다 가을 단풍을 보았다면 더 멋졌을 것을 하는 아쉬움이 있었지만 그래도 좋았다 4호선 인덕원 역에서 승차하여 사당역에서 2호선으로 갈아타 선릉에서 다시 수인분당선으로 갈아타고 서울숲역에서 하차하여 먼저와는 반대의 방향으로 관람하였다', '■ 산책 코스 ㅇ 서울숲 산책후 ㅡ (목련꽃, 벚꽃, 살구꽃 만개) ㅡ 응봉산 개나리꽃 ㅡ 살곶이다리 ㅡ 송정제방의 벚꽃 구경후 회귀 ■ 만남장소 : 서울숲역(수인분당선) 3번 출구 10시 (역사내) ■ 일시 : 3/ 30 서울숲 꽃구경하며 산책후 응봉산에서 봄의 전령사 개나리꽃 만개한 향연을 즐깁니다', '경마장으로 사용하다 경마장을 과천 현 경마장으로 이전하고 이곳에 나무를 심고 호수 등을 만들고 경마상을 설치해 서울숲 이라했다 서울숲공윈은 서울시 성수동 뚝섬에 있는 유원지로 경마장 자리다 기념식수 표석이 있는 데 그 표석에 2008년 한국 대통령과 중공 주석 명의 표석이다']"
성동_서울숲공원,14,16,14_차량_사람_주차_도로,"['차량', '사람', '주차', '도로', '포장', '나무', '주말', '이용', '자리', '미세먼지']","['수도박물관이 인접해 있어 아이들을 데리고 방문하고 싶지만 공원 주차장이 찾는 차량들을 흡수할 수 없을 만큼 협소해 찾기가 어려울 지경입니다 넓은 산책로에 자전거도로도 잘되어 있고 많은 시민들이 시간을 가리지 않고 운동을 하거나 산책을 하는 곳입니다 주말에는 갓길에 터널까지 방문 차량들이 주차될 만큼 사람들이 많이 찾는 곳입니다', '주차공간이 협소해서 차량을 이용한다면 인근 공영주차장을 이용해야 하지만 이용료가 다서 비싸다 넓은 녹지와 식물원 그리고 나비와 사슴도 볼 수 있는 한적한 공간이다', '미세먼지가 많아도 숲이 우거지고 나무가 많으면 미세먼지를 별로 못 느꼈을거 같은데 먼지는 먼지대로 많고 나무가 많은곳은 일부, 사람들이 앉고 싶은 나무 테이블과 의자는 띄엄띄엄 가장자리에만 조금 있어 자리쟁탈전이 심각했고 외국인들 사진 찍는자리가 한정적이라 그 부근만 심하게 붐비는 것도 불편했어요 넓은 공간을 야무지게 활용은 못한 느낌이 들었네요']"
성동_서울숲공원,15,15,15_허파_편안_서울숲_길목,"['허파', '편안', '서울숲', '길목', '포켓', '천국', '몽환', '동선', '드넓', '가보세요']","['서울 도심의 허파같은 숲입니다', '아름답고 멋지게 가꾸어진 서울의 허파와 같은 숲', '참고로 포켓몬고 하는분들 산책하며 겜하기 너무좋음 포케스탑 천국에 동선도 돌기좋음 몽환적인 서울숲의 밤풍경']"
성동_서울숲공원,16,15,16_카페_맛집_다양_주변,"['카페', '맛집', '다양', '주변', '대여', '접근성', '근처', '동물', '미세먼지', '뚝섬역']","['접근성이 서울숲역과 뚝섬역에서 접근성이 좋고 뚝섬 주변에 맛집과 예쁜 카페가 많아 전 연령대가 즐길수 있습니다 서울에 이런 녹지 공원이 있는건 참 좋습니다', '서울 강변에 형성되뉴서울 숲 입장료는 무료이고 주차장은 보통차랸 5분에 150원 , 대형차량 5분에 300원 다둥이, 장애인, 국가유공자등 다양한 주차할인 자전거 4륜자전거등 다양한 탈것들도 대여가능 인군에는 성수연방이 자리하고 있어 카페 음식점등 다양한 인프라 가 되어있음 호수, 숲, 놀이터, 전시물, 피크닉, 동물먹이주기체험 등 다양한 경험이 가능한 곳', '요즘 우리나라 어느한곳 미세먼지가 자유로운 곳 없으니 미세먼지 별로 없는 날 산책이나 소풍하고 주변에 예쁜 카페서 커피 한잔하는 즐거움도 누릴수 있는 곳 도심공원이라 서울안에서 초록풀구경하는데 의미가 크고 주변이 온통 도로로 둘러싸인만큼 자동차소음은 은근 크네요']"
성동_서울숲공원,17,13,17_피크닉_테이블_돗자리_재밌,"['피크닉', '테이블', '돗자리', '재밌', '가능', '챙기', '애완견', '벌레', '사색', '보드']","['도심보다 시원하고 쓰레기통,테이블이 충분히 구비되어 있어서 편한 피크닉이 가능합니다', '아이들과 돗자리깔고 피크닉 하기 좋은장소', '놀이터 긴 미끄럼틀이 있어요 화장실 깨끗해요 피크닉 구역 잔디밭에 테이블도 있고 돗자리도 펼수있어요 산책 코스가 잘되어 있어서 여러번가도 재밌어요']"
성동_서울숲공원,18,13,18_음식_돗자리_성수동_고양이,"['음식', '돗자리', '성수동', '고양이', '그늘', '지하철역', '서울숲', '사람', '천천히', '가지']","['엄 청 큰 공원 공원이지만 서울이라 그런지 공기가 썩좋다고 느껴지지는 않았어요 여기저기 돗자리 깔고 많이 앉아서 음식드시는데 그늘이 많이 없더라구요', '피자집 주변에 있지만 가격들은 핫플레스라 다소 넢은곳들이 많습니다 주로 피크닉정도 즐기려고 돗자리와 음식 미리 싸서 오시는분들 많으시고 오토바이로 중국집배달원이 음식시키라고 홍보차 돌고 있습니다 저는 서울숲 좋아합니다 사람들이 어머하게 많이 오지만 숲자체가 방대하여 답답하지 않습니다 유치원아이들이 체험을 오는곳인듯합니다 서울숲은 몇번가보지 않아서 자세한건 잘 모르지만 나무들이 많고 숲이 울창해서 한여름인데도 추워서 이번주엔 경량패딩을 가지고 갔어요 그랬더니 전 알맞을 만큼 시원한 것입니다 벤치도 많고 호수주변에 썬베드도 있고 하지만 서울숲5번출구로 서울숲들어가는 입구엔 카페들', '평일은 차량을 가지고 가도 좋지만 (주차비는 10분에 250원으로 기억) 주말에는 주차장이 금방 차버리니 대중교통이 편리할지도 힐링하며 쉬다가 먹거리가 많은 성수동에서 맛있는 음식을 먹을 수 있으니 자주 방문할 수 밖에없는 도심 속 공원 해가 있을때는 덥지만 그늘에서는 시원한 그런날 걷기에 좋은 곳']"
성동_서울숲공원,19,12,19_단풍_여유_서울숲_느끼,"['단풍', '여유', '서울숲', '느끼', '겨울', '수역', '토요일', '길고양이', '찻집', '사색']","['겨울이 더 오기 전에 서울숲을 꼭 방문하셔서 여유로운 사색을 즐기세요', '가을을 느끼고 싶어 집근처 서울숲으로 자전거를 타고 갔다 가을비 촉촉히 내려 더욱 선명해진 단풍들 다음주가 단풍의 절정이 될것 같다', '한가하고 여유로운 자유를 느끼기 좋은 곳입니다 도심속의 숲공원에서 잠시 여유를 가져보세요 ㅎㅎ 서울 한복판에서 여유를 느낄 수 있는 서울 숲']"
한강_양화한강공원,-1,69,-1_시설_자전거_한국_연결,"['시설', '자전거', '한국', '연결', '휴식', '관리', '다리', '전망', '양화', '점심']","['연녹색 프르름 샛강 사이사이 잘 가꾸어 놓은 생태공원과 어우러져 철새도 반겨주는 샛강 보호 가꾸어진 자연속 우리네 54말띠 42명 친구 옛추억을 이야기하며 연출 사진찍기에도 좋아 쭈아 이곳 저곳 포즈를 연출하며 선유도 까지 걷고 맘껏 줄거운 추억들 을 만드는 코스로 최상 도심속에도 이렇게 좋은 곳들이 숨어 있엇음 을 실감한 줄거운 시간이엇네요', '양화한강공원은 여의도 샛강 하구에서 강서구 가양대교까지로 한강남단에 위치하고 있으며, 둔치에 넓게 조성된 잔디밭에서 바라보는 탁 트인 전망이 다른 곳에서 쉽게 보기 힘든 풍광을 제공합니다 양화한강공원은 서울특별시 영등포구 노들로 221 (당산동 98-1번지)에 위치한 공원 및 스포츠 시설입니다 1 주경기장 시설은 토사 필드가 갖춰진 경기장이며, 1988년에 준공되었습니다', 'ㆍ 이곳엔 한강 전망대와 카페, 놀이터, 매점, 화장실과 자전거 도로 등의 편의 시설이 있어 하루종일 휴식을 취한다 한들 불편함을 전혀 느끼지 못할듯 ~ ㆍ 이곳에서 휴식을 취하는 시민들을 보며 마치 이곳이 미국이나 호주의 도시공원 같다는 생각을 했다 ■ 서울 수변공원중 으뜸 ㆍ 아마도 내가 아는한 서울의 수변공원중에서는 양화한강공원이 필드뷰와 한강뷰 모두 최고로 멋진 곳이 아닌가 싶다 ㆍ 제 1, 2 주차장이 비좁은 것을 제외하곤 단점이 거의 없는듯 ㆍ 선유도공원과 마주한 이곳은 잔디밭이 풍부해 도로면에 가까운 곳엔 시민들이 설치한 그늘막이 군데 군데 놓여 있고 한강면이 가까운 곳엔 돗자리와 비치의자, 간이테이블 등이 점거하고 있다']"
한강_양화한강공원,0,274,0_사람_주차_편의점_운동,"['사람', '주차', '편의점', '운동', '주차장', '분위기', '여유', '날씨', '당산역', '선유']","['분위기 좋고 사람들이 많이 찾는 곳', '늦은시간에도 운동하는 사람이 많아요', '운동코스로치요 시원하고 한강을바라보면서요 요즘갈곳이없다보니 사람이 너무많터라고요']"
한강_양화한강공원,1,99,1_피크닉_화장실_사람_주변,"['피크닉', '화장실', '사람', '주변', '가족', '선유', '구역', '즐기', '여의도', '장소']","['놀이터 설마 화장실 예 반려견 동반 환경 나는 몇 마리가 끈에 묶여 있는 것을 본 것 같다 피크닉 구역 예 가족과 함께 또는 혼자서 꼭 보고 경험해 볼 만한 공원입니다 매우 흥미롭고 공원 디자인이 독특해서 정말 좋습니다', '강변을 따라 잘 정비된 공원이 있으며, 피크닉 공간, 시립 수영장, 반려견 놀이터, 지구 전체를 둘러싼 22km 길이의 자전거 도로, 보행자 구역, 벤치, 화장실, 분수, 야외 체육관, 미니마켓 등이 있습니다 도시 주변을 순항하는 보트도 이 공원에서 출발합니다', '모레바닥 아니고 우레탄 화장실 중간중간에 공중화장실 있음 반려견 동반 환경 반려견 동반 가능 피크닉 구역 거의 모든 구역 가능 중간중간 편의점도 있고 공중 화장실도 있으며 양화대교 아래에는 운동기구들이 있어서 유용함 2, 9호선 당산역과 9호선 선유도역이 근접해 접근성도 좋음']"
한강_양화한강공원,2,21,2_자전거_운동_아침_부근,"['자전거', '운동', '아침', '부근', '시설', '멋있', '코스', '여의도', '조깅', '항상']","['접근성 좋고, 주변 볼거리 많고, 여유로운곳 자전거타기도 좋고, 산책하기도 좋고, 운동하기도 좋다 양화대교에서 여의도 방향은 아침 해돋이도 멋있고, 양화대교에서 성산대교 방향은 저녁 일몰 풍경이 멋있다', '자전거타며 한강을 지나갈때 아름다운곳', '산책 및 자전거타기 좋은곳']"
한강_양화한강공원,3,17,3_자전거_장소_데이트_도로,"['자전거', '장소', '데이트', '도로', '코스', '국회', '철교', '증권', '도보', '주요']","['산책하거나 자전거 타기에 좋은 곳이에요', '자전거 타기 좋음 🚴\u200d♂️', '걷고 자전거타기 좋음 가는길이 힘듬']"
한강_양화한강공원,4,12,4_운동_전환_기분_바람,"['운동', '전환', '기분', '바람', '지켜보', '런닝', '장소', '특히', '거리', '강물']","['산책하고 운동하기 좋은 장소입니다', '런닝하거나 기분전환하기좋은 곳', '아직 날씨은 바람이 차서 쌀쌀했지만, 산책하며 기분전환으로 아주 좋았습니다']"
