Park_nm,Topic,Count,Name,Representation,Representative_Docs,sentiment_label,sentiment_score
송파_올림픽공원,8,19,8_가을_나무_피어나_언덕,"['가을', '나무', '피어나', '언덕', '일몰', '멋지', '공기', '장소', '여름', '야외']","['아침 산책이나 야외 활동을 즐기기에 이상적인 장소입니다 작은 언덕과 강, 그리고 수많은 나무들로 조경된 드넓은 잔디밭이 펼쳐져 있습니다', '해질무렵 몽촌토성 길을 한바퀴 산책하면 세속의 번뇌를 내려놓게되고 토성안 잔디밭 벤치에 앉아 나무들을 보면 정화되는 마음이 되는 곳 봄에 피는 벚꽃이 일품이고 가을 단풍또한 최고임 아마도 전철타고 올 수있는 국내 최고의 공원일듯', '아직 또 다른 산 하이킹을 하고 싶지 않다면 자연 속에서 멋진 산책을 즐길 수 있는 정말 아름다운 곳입니다 작은 언덕 위에서 바라보는 일몰은 롯데타워에서 보는 일몰과 크게 다르지 않으며, 그 결과 사진은 덜 붐비고 좀 더 솔직하며 멋지고 향수를 불러일으키는 분위기를 풍깁니다 도시의 분주한 중심부에서 조금 벗어난 이곳의 공기는 더 깨끗하고 신선하며 계절마다 아름다운 경치를 자랑합니다']",긍정,0.9668647050857544
송파_올림픽공원,9,16,9_장미_핑크_정원_코스모스,"['장미', '핑크', '정원', '코스모스', '지금', '몽촌', '예쁘', '광장', '감탄', '종종']","['핑크뮬리, 황화코스모스 모두 다 좋습니다 사시사철 산책하기 좋은곳인데요 평화의 광장, 몽촌호, 야생화학습장, 몽촌토성, 나홀로나무, 피크닉장, 송파둘레길, 성내천, 88호수, 들꽃마루, 장미광장, 위례성길', '제가 지금까지 가본 장미 정원 중 가장 아름다웠어요', '걷기도 걷기도 좋고 장미공원에 장미도 예쁘네요']",긍정,0.98312908411026
송파_올림픽공원,12,10,12_자전거_산책로_돌기_체력,"['자전거', '산책로', '돌기', '체력', '바퀴', '탁트인', '성내천', '연결', '전체', '대여']","['산책로가 잘 조성되어 있고 자전거를 빌릴수도 있습니다', '전체적으로 산책로가 넓고 탁트인 느낌을 받을수있으며 한바퀴를 다돌기엔 좀 힘이들수도있다', '넓어서 자전거 타기도 좋고, 걷는 거']",중립,0.5501677393913269
광진_어린이대공원,0,2817,0_놀이_대기_주차_가족,"['놀이', '대기', '주차', '가족', '시설', '주말', '방문일', '장소', '예약', '기구']","['아이와 가족끼리 가볍게 다녀올 수 있는 곳 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요', '주차는 어렵지만 동물원이 무료라서 아이들과 걷기 좋은 장소입니다 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요', '동물원과 놀이공원이 있어서 아이가 좋아하고 벚꽃이 만개해서 저도 만족하고 다녀왔습니다 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요']",긍정,0.9593609571456909
광진_어린이대공원,1,59,1_한창_벌써_아름다우_어우러지,"['한창', '벌써', '아름다우', '어우러지', '흐드러지', '피어나', '풍진', '친우', '천지', '좀더']","['지금 한창 벚꽃이 만개 하였습니다', '벌써 벚꽃이 예쁘게 피어나고 있어요', '그 무엇보다 벌써 봄이왔슴을 알려주는 아름다운 매화꽃들이 피어있어서 보기 좋았습니다 3월6일 아차산역에 내려 후문으로 입장해서 곳곳을 쭉 둘러보았는데요']",긍정,0.9388843774795532
양천_서서울호수공원,0,98,0_사람_예쁘_주차_텐트,"['사람', '예쁘', '주차', '텐트', '관리', '가까워', '동네', '가족', '둘레길', '가을']","['운동하는 사람들도 있다는걸 알아주길', '좋은만큼 사람들도 많이 모여요', '넓고 깨끗한데 사람이 많음']",긍정,0.9127199053764343
양천_서서울호수공원,1,57,1_근처_사람_너구리_가족,"['근처', '사람', '너구리', '가족', '공사', '추천', '동네', '주차장', '견과', '반려']","['관리하는 측에서도 좀 제지하든가 해야지, 원 시민의식이 사라진 못 볼꼴 보고 기분 상해서 바로 자리 떳네요😔 근처에 산도 있어서 사진 하는 사람들이라면 가보는 것 추천드립니다 제에에발 부탁인데 애들 동반하는 부모들아 개념이란게 있음, 아이들이 물가 주위의 생물을 함부로 채집 못 하게 하세요 표지판 앞에서 잡는건 좀 씨게 선 너무었는데', '대신 화장실과 같은 편의시설은 괜찮음 사람 많고 주말에도 근처에 큰 건물공사중이라 산책하는 동안 계속 시끄럽다', '좋아요~ 앉을곳도 많고요 대신 식당은 가까이 없으니깐 먹을꺼 챙겨가던지 아님 역근처로 나오셔야 해요 커피는 앞에 작은 카페가 있으니 거기서 드셔도 되고요 비행기 소리나면 작동하던 분수대 작년에 공사중이던데 공사 끝났겠죠']",중립,0.6951725482940674
양천_서서울호수공원,2,42,2_반려_동반_화장실_피크닉,"['반려', '동반', '화장실', '피크닉', '강아지', '환경', '호수', '놀이터', '가능', '물놀']","['운동하기에 호수공원을 끼고 있어 뷰가 너무 좋아요 화장실 깨끗해요 반려견 동반 환경 동물들도 함께 할수 있어요 피크닉 구역 네 가능합니다', '세곳에 시설이 있고 깨끗하고 넓어서 사용하기 좋아요^^ 반려견 동반 환경 반려견과 산책하기 좋고 넓은 잔디광장이 있어서 많은 반려견이 모여서 서로 교감하기도 좋아요^^ 피크닉 구역 여러곳에 피크닉을 할 수있도록 해놓아서 사용하기 좋아요^^ 넓은 공원안에 호수가 있어 편안함을 주고 산책로와 정원이 잘되어 있어 반려견과 산책을 하기에도 좋은 곳이에요^^ 그리고 호수 옆에 음식을 가져와서 먹을 수있는 평상도 잘되어 있고 정문 앞 분식집에서 떡복이랑 오뎅 순대등을 사다가 먹어도 맛있더라구요^^ 놀이터 아이들이 놀 수 있도록 잘 꾸려진 놀이터가 있어요^^ 화장실 정문 옆에랑 호수 앞이랑 후문 쪽', '아이들과 함께 놀거나 운동하기 좋아요~^^ 연인들도 좋고요~ 놀이터 아이들이 놀기 좋은 놀이터가 있어요~^^ 화장실 화장실은 살짝 지저분한데 사용할만해요 반려견 동반 환경 강아지와 산책하기 좋아요 피크닉 구역 호수 앞에 피크닉할만한 장소 있어요~ 넓고 좋아요~']",긍정,0.9852862358093262
양천_서서울호수공원,3,42,3_비행기_분수_소음_공항,"['비행기', '분수', '소음', '공항', '호수', '착륙', '김포', '생각', '항공기', '지나가']","['공원이 크고 좋으나 비행기 소음이 심함', '결론 : 소음도 음악이 되는 곳 - 서울 주거지에 있는 멋진 공원 - 사실 이 주변 동네는 김포공항에서 들이는 비행기 이 착륙 소음이 심각한 곳인데, 복지성 인프라가 생겨 좋음 - 비행기 소음을 인식해 비행기가 뜰 때마다 호수의 분수가 작동하는건 좋은 아이디어 - 공원 내 농구 코트, 야구장 등 인프라가 아주 좋음 - 그러나 주변에 식당이나 먹거리가 한참 부족 - 교통도 좋은 편은 아님 - 가까운 곳에 스타벅스가 있어서 커피 한 잔 사와서 산책하기 좋음 - 주차장은 있지만 자리가 적어서 경쟁이 심함', '넓고 정돈 잘 된 공원이며 비행기 지나갈 때마다 분수가 켜지는 색다른 공원이예요']",중립,0.5863697528839111
양천_서서울호수공원,4,36,4_장소_가볍_도심_부근,"['장소', '가볍', '도심', '부근', '참으로', '괜찮', '공기', '장애', '건강', '공간']","['산책이나 운동하기 좋은장소', '산책하기 좋은 장소입니다', '산책 하기 좋은 장소']",긍정,0.9867052435874939
양천_서서울호수공원,5,33,5_장소_주차_코스_다니,"['장소', '주차', '코스', '다니', '가볍', '저녁', '산보', '사계절', '정성', '자전거']","['저녁 산책 자주 다니는 곳', '산책다니기좋음 주차 힘듬', '장소 좋음 주차 시설 별로']",긍정,0.8191410303115845
양천_서서울호수공원,6,31,6_느낌_개구리_조경_아침,"['느낌', '개구리', '조경', '아침', '바람', '지역', '아름답', '공기', '햇살', '풍경']","['동네 근처라면 정말 산책하기 좋을 것 같은 공원이에요 선유도공원 같은 느낌도있고 조경이 잘 되어 있어서 분위기가 좋아요', '매일 가는 공원이지만 갈때마다 새로운 느낌도 주지만 새싹이 나고 꽃이 피기 시작하면 늦게까지 꽃을 볼수도 있고 꽃이 지고 나면 예쁜 열매들이 달려 있는 것이 계절을 말해 주고 있지요 지금의 열매는 얼었다 녹았다 색바랜 산수유 열매와 고개를 위로 올려봐야만 보이는 양버즘내무 열매 이열매로 장난도 많이 치면서 놀기도 하였는데 봄이면 딱딱한 열매가 서서히 갈라지듯이 하나씩 씨앗은 바람의 도움을 받아 이사를 하는데 이사도중에 날리는 열매의 먼지 같은 날개가 사람들에게 알레르기를 일으킨다 해서 지금은 나무를 많이 베어 열매를 많이 볼수가 없지만서서울공원에서는 볼수있다 가까운 곳에 있는데도 모르는 사람이있고 알면서도 안가본사람도 있을것이다 잠시 시간내어 가볼만한곳이다', '계절에 맞게 개구리 울음소리도 들리고 산책로도 잘 되어있어서 가족끼리 나들이 하기에 아주 좋으며 공기도 아주 좋아요']",긍정,0.9613121747970581
양천_서서울호수공원,7,31,7_비행기_소음_소리_시끄럽,"['비행기', '소음', '소리', '시끄럽', '분수', '착륙', '가까이', '구경', '지나다니', '가동']","['비행기 관심있으신분들은 아주 좋을것 같습니다', '호수있는공원 넓고산책하기좋음 비행기소음이심함', '비행기소리 소음으로 시크러움']",긍정,0.6238908767700195
양천_서서울호수공원,9,26,9_조성_테마_친환경_신월동,"['조성', '테마', '친환경', '신월동', '개장', '호수', '양천구', '위치', '부천', '경계']","['능골산을 숲으로 복원하고 등산로를 정비하였다 이후 물과 재생을 주제로 한 친환경공원으로 조성하여 2009년 10월 개장하였다 비행기소음을 활용한 소리분수, 추상 미술기법을 도입한 몬드리안정원, 100인의 식탁 등을 설치되어 있다', '*4번출구에서 버스정류장(16192) 653번 버스타고 서서울호수공원 정류장(15338) 하차 2009년10월에 개장한 서서울호수공원은 양천구의 옛 신월정수장에 ‘물’과 ‘재생’을 테마로 조성된 친환경공원입니다', ""또한 부천시와 경계를 이루는 능골산 또한 건강한 숲으로 복원하고 등산로를 정비하여 함께 공원으로 조성하여 여의도공원, 양재 시민의 숲에 버금가는 규모를 자랑하며 서남권 최대 규모의 테마공원으로 다시 태어났습니다 이후 청소년 유스타운 건립, 임대주택 건립, 영어체험마을 건립 등 다양한 개발계획이 거론되었으나 2006년경 서울의 지역 간 불균형을 해소하고 서남권의 대표적인 테마공원을 만들어 지역 활성화의 발판을 삼고자 최종적으로 공원을 조성하기로 결정되었습니다 2009년 10월 개장한 서서울호수공원은 양천구 신월동에 위치한 옛 신월정수장을 공원 조성 사업을 통해 '물'과 '재생'을 테마로 한 친환경공원입니다""]",긍정,0.7401024699211121
양천_서서울호수공원,11,24,11_유일_가을_예쁘_도심,"['유일', '가을', '예쁘', '도심', '참으로', '동산', '가슴', '느끼', '부담', '자전거']","['평평한 동산이라 트레킹에 부담이 없고, 탁트인 전망에 가슴이 뻥 뚫리는 느낌입니다', '가을 단풍이 곱게 물든 어 참으로 아름다운 풍경을', '접근성및 환경, 미관 모두 좋아요^^ 이근처 유일한 서민공원']",긍정,0.9579489827156067
양천_서서울호수공원,12,21,12_호수_자연_산책로_풍경,"['호수', '자연', '산책로', '풍경', '친화', '중심', '정원', '조화', '쉼터', '아름답']","['이곳은 과거 정수장으로 사용되어 지던것을 활용한 아이디어와 가성비가 뛰어난 시설입니다 도심지에 이런 자연친화적인 공원시설이 있다는 것은 이용자로서 행운입니다', '잘 만든 산책로 곳곳에 잘 배치된 운동기구와 쉼터등에 공원 중앙에 있는 넓은 호수가 적절히 조화로운 장소', '숲속의 정원과 특별한 이색 호수 분수, 야구장과 산책로와 넓은 공원 안에 들판과 농구골대와 높지 않은 숲안의 운동기구쉼터가 있습니다']",긍정,0.9636605381965637
양천_서서울호수공원,14,16,14_조성_만드_가꾸_겨울,"['조성', '만드', '가꾸', '겨울', '소풍', '가을', '가볍', '정원', '자주', '코스']","['공원 잘 조성되어 운동과 산책하기 좋은 공원입니다', '코스는 짧지만, 잘 조성된 공원으로 산책하기 좋은곳', '자주 산책하게 만드는 공원']",긍정,0.9710644483566284
양천_파리공원,0,72,0_동네_공사_단장_광장,"['동네', '공사', '단장', '광장', '생기', '전체', '근처', '예쁘', '새로', '여유']","['얼마전 수리를 통해 예쁘게 잘 단장되었습니다', '새로 단장해서 예쁘고좋습니다', '04 공사하고 공원 개편했는데 공원 내 헬스장생기고 전체적으로 깔끔해졌습니다 파리공원 레전드입니다 22']",긍정,0.9900751709938049
양천_파리공원,1,48,1_코스_분수_공사_너무너무,"['코스', '분수', '공사', '너무너무', '최근', '가족', '카페', '놀이터', '동네', '여름']","['어렸을때부터 다니던 공원이라 너무너무 좋아함 가족단위 나들이도 좋고, 혼자 공원에서의 여유를 즐기기 좋음', '중앙에 무대 건물은 좀 오래되었고 관리가 잘 안되어서 화장실도 낡고 지저분함 넓은 분수대와 농구대, 운동기구, 산책 코스, 작은 무대까지 마련되어 있음', '여름엔 분수도 나오고, 가족끼리 가벼운 운동 및 산책에 좋습니다 최근에 공사해서 도서카페도 생겼어요']",긍정,0.9708753824234009
양천_파리공원,2,32,2_시민_도심_동네_주택가,"['시민', '도심', '동네', '주택가', '크기', '주민', '느낌', '심속', '정원', '가깝']","['주택가에 위치한 넗고 잘 설계된 주민의 휴식처로서 편의 시설이, 완비된 공원', '시민의,시민에 의한,시민을 위한 공원', '도심 한가운데 소규모 공원으로서 시민의 건강에 큰 도움이 되고 있습니다']",긍정,0.9786534309387207
양천_파리공원,5,23,5_조용히_아침_휴식_저녁,"['조용히', '아침', '휴식', '저녁', '가볍', '바람', '날씨', '즐기', '벤치', '그늘']","['그닥 넓지않지만 조용히 산책하기엔 안성맞춤 입니다', '아침운동 , 산책에 시설 및 관리가 잘되어있음', '아침 저녁으로 운동하기 좋은곳']",긍정,0.8774205446243286
양천_파리공원,6,20,6_분수_광장_피크닉_카페,"['분수', '광장', '피크닉', '카페', '농구장', '대표', '코트', '여름', '의자', '연못']","['농구장,헬스장, 작은도서관, 화장실, 산책로,분수등 보유 피크닉 구역 의자와 책상이 있어 앉아 쉴수있으며 위에 가림막이 있다', '여름에 분수 멋지고 공원이 광장도 크고 산책로도 길고 농구장코트도 많음', '최근리모델링 쉴수있는 분위기좋은 카페형 야외테이블과 의자가 인기 농구장, 야외무대, 작은 도서관, 카페형 문화공간 등 최고급시설 작지만 알찬 시설로 꽉찬 멋진공원']",긍정,0.9836657643318176
양천_파리공원,7,17,7_나무_사계절_활기_오픈,"['나무', '사계절', '활기', '오픈', '언제나', '만점', '역사', '공연', '다양', '재미']","['다양하게 편하게 즐겁게 쉴 수 있는 공원입니다', '삼나무숲에서 힐링 만점입니다', '공간 오픈형 공원 재미 공연 운동 가능']",긍정,0.9917941689491272
성동_달맞이공원,0,27,0_계단_날씨_화장실_가능,"['계단', '날씨', '화장실', '가능', '달맞이', '보이', '사람', '감상', '출구', '전망대']","['밤에도 산책가능하도록 잘 정비되어 있고 금호동 대우아파트쪽으로 진입하면 유모차로도 전망대까지 다녀올수 있음', '밤에 오면 한강 야경감상도 가능합니다 놀이터 적당한 사이즈의 놀이터 & 체육시설이 있어요 화장실 놀이터 바로 옆 화장실이 있어서 사용하기 편리합니다 반려견 동반 환경 산책로가 조성되어 강아지들도 많이 지나다닙니다', '10분이면 오를만한 공원으로 계단을 오르면 전망대도 있고 포토스팟도 있고 운동기구도 있어서 여러 사람들이 올라와서 즐길 수 있는 달맞이공원임 자주는 아니지만 가끔 오르면서 공원을 잘 활용하면 좋을 것 같음 2024년 봄에 날씨 좋아 올랐더니 개나리가 피기 시작했다']",긍정,0.8120529055595398
영등포_여의도공원,-1,6,-1_마라톤_야광나무_참여_구역,"['마라톤', '야광나무', '참여', '구역', '봄꽃', '멋있', '허파', '아름답', '피크닉', '계절']","['여의도공원 근로자의날 걷기마라톤', '현대차 아이오닉 마라톤', '지구런마라톤 참여- 보문동자치회 이주언 이숙임 함께 피크닉 구역 한강공원 양화지구 여의도지구']",긍정,0.8672599196434021
영등포_여의도공원,0,921,0_산책_도심_운동_장소,"['산책', '도심', '운동', '장소', '공간', '가족', '광장', '여유', '휴식', '시설']","['도심의 공원은 감사함이죠~♡♡ 점심시간이라 샐러리맨들 산책도 하고요 간간이 길가공영주차장 10분에 100원ㅎ', '여의도 근무하는 사람들 점심 식사 후 산책하기 좋은 도심 내 인프라', '강쥐와 산책 자주가는곳 도심 중님에 이렇게 산책하기 좋은 곳 차기 쉽지않아요']",긍정,0.6719301342964172
영등포_여의도공원,1,27,1_한국_휴식_대표_정원,"['한국', '휴식', '대표', '정원', '여유', '공간', '시내', '대한민국', '빌딩', '파크']","['한국의 대표적인 대형 공원', '한국정치의 중심지인 국회의사당, 주요 방송사의 본부, 그리고 금융의 중심인 한국거래소가 있는 여의도의 한가운데에 남북으로 길게 형성되어 있는 생태공원, 휴식공원, 산책로 역할을 훌륭하게 수행하고 있는 공원 한국을 대표하는 좋은 나무들도 많이 심어져 있는 곳', '9㎞의 산책로가 조성되어 시민의 휴식공간과 문화행사의 공간으로 이용되고 있다 [한국민족문화대백과] 현황 공원에 인접한 한강 둔치의 체육 · 오락 · 휴식 시설이 함께 갖추어져 있는 까닭에 서울시내 유수의 청소년 모임의 장이 된다 공원 주변에는 KBS · 동아일보사 · LG사옥 등의 방송과 증권업무의 특화된 건물들이 모여 있으며, 여의도의 한강유람선이 발착하는 노들나루, 63빌딩 등과 더불어 서울의 관광명소의 한 곳으로 정착해 가고 있다']",긍정,0.9470457434654236
동대문_배봉산근린공원,0,401,0_산책_둘레길_운동_정상,"['산책', '둘레길', '운동', '정상', '데크', '코스', '배봉산', '산책로', '만들', '시설']","['둘레길을 1시간 정도 산책할 수 있다', '둘레길이 너무 잘되어 있어서 산책하기 너무 좋음', '산책하고 운동하기 좋아요~']",긍정,0.9891834259033203
중구_남산공원,0,457,0_버스_남산_올라가_사람,"['버스', '남산', '올라가', '사람', '자전거', '경치', '정상', '아름답', '사진', '풍경']","['자전거코스가좋고 신당동에서 남산가는 버스 다시 생겻으면좋겟습니다', '밤에 버스를 타고 남산공원에 갔어요 많은 사람들이 여기도 올라와 있었어요', '그리고 남산공원입구에 가는 버스도 있다 교통편은 남산타워 바로 아래까지 사는 노란버스가 있다 버스편에 비해서 사람이 너무 많다']",3,0.716392457485199
중구_남산공원,1,151,1_남산_시내_풍경_아름답,"['남산', '시내', '풍경', '아름답', '방문', '도심', '장소', '시민', '가을', '중심']","['아름다운 서울 남산입니다', '남산서울타워 정상에서 서울 시내를 볼 수 있다', '남산타워에서 서울 시내를 바라볼 수 있어 가족 나들이에 적합합니다']",긍정,0.9873243570327759
성동_서울숲공원,1,60,1_나무_도심_조성_관리,"['나무', '도심', '조성', '관리', '공간', '힐링', '장소', '잔디', '규모', '자연']","['도심속의 푸른공원 숨쉴수잇는 공간', '도심에서 힐링할 수 있는 숲이 있는 귀한 공간입니다', '다양한 공간조성으로 도심내 숲을 즐길 수 있은 곳']",긍정,0.9813292026519775
성동_서울숲공원,2,54,2_서울숲_시민_친구_나무,"['서울숲', '시민', '친구', '나무', '가족', '여유', '자연', '도심', '벚꽃', '아름답']","['서울숲은 4계절내내 예쁜 꽃과 나무들이 잘 정리되어있고 잔디밭과 벤치등 여유롭게 즐길수있어서 좋타 넓어서 볼거리도 많고 나무와 꽃이 너무 예쁘고 아름답게 가꿔져있다 주말에는 사람이 너무 많아 힘들지만 평일에는 여유로운편이다', '서울숲 너무 아름답고 넓어서 수중, 육지 생물들과 어우러져 있어 아이들, 가족, 연인, 친구 두루두루 즐겁게 가서 힐링할 수 있어요^^ 앞으로도 쭉 아름답게 잘 가꿔나가는 서울숲이 되었으면 해요 ㅎㅎ', '도심속의 멋진 휴식공간인 서울숲공원 혹은친구들과 만나 여유롭게지낼수있는']",긍정,0.9722266793251038
성동_서울숲공원,5,48,5_도심_계절_엄청_피크닉,"['도심', '계절', '엄청', '피크닉', '공연', '동물', '생각', '장소', '바람', '즐기']","['4계절 어느 계절이나 그 시기에 맞추어 우리에게 좋은 쉼을 주는 가까운 도심 쉼터 ^^', '당연히 계절마다 분위기도 다르고 낮도 좋지만 밤에가면 정말 예뻐요 생각보다 엄청 크고 넓습니다', '도심 속 아름다운 공원이에요']",긍정,0.9719488024711609
성동_서울숲공원,6,40,6_튤립_예쁘_벚꽃_여름,"['튤립', '예쁘', '벚꽃', '여름', '가을', '나무', '새싹', '봄날', '목련', '명소']","['튤립이 예쁘게 피어있네요 4월에 튤립 보러가세요', '예쁜 튤립이 형형색색 너무 예쁘게 피었어요', '아기자기한 공원입니다 튤립가든이 예쁘요']",긍정,0.954788088798523
성동_서울숲공원,9,26,9_자전거_천천히_대여_경험,"['자전거', '천천히', '대여', '경험', '돌아보', '다니', '꽃사슴', '분수', '사람', '이용']","['천천히 산책을 하고 여유롭게 사진을 찍거나 자전거를 타기 좋은 곳입니다 숲이라기보다는 나무가 많은 공원 느낌이에요', '걸으며 힐링하기 너무 좋은길~ 단 ""자전거는 내려서 걸어가세요""라는표지판이 무색하게 유유히 자전거를 타고 다니는 사람들 때문에 미간이 찌푸러지기는 하지요', '푸른 나무와 넓은 잔디 공원이 깨끗하고좋았는데 대여해서 타고다니는 자전거(2인용)때문에 보행 하기 불편했어요 ㅠ 도로에 자전거 전용인지 표시 잘해주시면 좀더안전한 서울숲이용에 편안할거같아요']",중립,0.7578924298286438
성동_서울숲공원,10,18,10_편리_접근성_멋있_장소,"['편리', '접근성', '멋있', '장소', '조명', '적당히', '교통', '저녁', '다양', '운동']","['조명이 적당히 밝고 예쁘서 저녁에도 산책하기 좋았습니다', '접근성 좋고 넓고 편리하다', '교통도 편리하고 접근성도 좋아서 산책하기 좋은 장소 입니다']",긍정,0.991557240486145
성동_서울숲공원,11,17,11_사슴_토끼_구경_금지,"['사슴', '토끼', '구경', '금지', '구역', '다리', '가득', '가능', '풍경', '꽃사슴']","['여러가지 테마로 숲을 조성해 놓아 산책하기도 좋고, 사슴 목장에서 사슴 구경도 할 수 있음 한강공원 연결통로를 통해 한강을 오갈 수 있어 좋아요', '산책하기 좋고 사슴방목장에서 사슴에게 먹이 줄 수 있습니다', '지금은 나비정원 및 곤충식물원이 공사 중이라서 못봅니다만 그래도 워낙 넓어서 괜찮습니다 사슴이랑 토끼를 비롯해 꿀벌도 있으며 각종 꽃과 나무가 다양하게 있습니다 산책다니기 좋으며 편의시설도 잘 되어있고 관리도 잘 되어있습니다 화장실 곳곳에 있음 반려견 동반 환경 좋음 피크닉 구역 금지 구역 외 가능 (금지 구역은 팻말로 써있음)']",긍정,0.9562197327613831
성동_서울숲공원,12,17,12_반려_동반_강아지_견과,"['반려', '동반', '강아지', '견과', '환경', '피크닉', '화장실', '모습', '친구', '애견']","['화장실 여러곳에 있고 비교적 깨끗해요~ 반려견 동반 환경 반려견과 산책하기 좋아요~ 피크닉 구역 돗자리깔거나 평상( 새벽에 걷기 좋은 서울숲♡ 낮보다 사람이 적고 조용해서 좋아요~ 놀이터 미끄럼틀 재미있어요 )같은 곳도 있어요~ 자리가 좋은 곳은 장소가 빨리 차서', '암튼 자전거 킥보드 뛰어놀수있는 공간이 있어서 좋았음 화장실 조금 해매기는 했으나 공용화장실치고는 깨끗하고 넒었음 반려견 동반 환경 넒은 잔디밭에 강아지랑 뛰어놀수있는 공간도 있어 많은 사람들이 반려견을 데리고 나와 목줄을하고 즐거운 하루를보내고있어 집에 있는 우리 강아지 생각이 남 한번 같이 동행해보고 싶었음 피크닉 구역 돗자리 의자들을 가지고 나와 그늘에 앉아서 준비한 음식을 나눠먹는 모습이 좋았음 다음센 우리도 도시락준비^^ 부럽다 생각함 맛집 투어중 들른곳 나무도 무성하고 엄청넒고 곤층 사슴 토끼우리도 있어서 가족 단위로 많은 사람들이 나와 산책을 즐기는 모습이 아주 좋았음 놀이터 아이들이 놀수있는 물놀이장', '자녀들과 다녀왔는데 너무 좋네요 서울에 이런 곳이 라고 생각할 정도 입니다 반려견 동반 환경 반려견과 많이 다니네요']",긍정,0.901204526424408
성동_서울숲공원,13,17,13_서울숲_경마장_구경_수인,"['서울숲', '경마장', '구경', '수인', '성수동', '분당선', '뚝섬', '녹지', '단풍', '먼저']","['5km쯤 걷다 성수대교 근처에서 서울숲공원으로 꺽어 모처럼 공원을 산책하였다 가을 단풍을 보았다면 더 멋졌을 것을 하는 아쉬움이 있었지만 그래도 좋았다 4호선 인덕원 역에서 승차하여 사당역에서 2호선으로 갈아타 선릉에서 다시 수인분당선으로 갈아타고 서울숲역에서 하차하여 먼저와는 반대의 방향으로 관람하였다', '■ 산책 코스 ㅇ 서울숲 산책후 ㅡ (목련꽃, 벚꽃, 살구꽃 만개) ㅡ 응봉산 개나리꽃 ㅡ 살곶이다리 ㅡ 송정제방의 벚꽃 구경후 회귀 ■ 만남장소 : 서울숲역(수인분당선) 3번 출구 10시 (역사내) ■ 일시 : 3/ 30 서울숲 꽃구경하며 산책후 응봉산에서 봄의 전령사 개나리꽃 만개한 향연을 즐깁니다', '경마장으로 사용하다 경마장을 과천 현 경마장으로 이전하고 이곳에 나무를 심고 호수 등을 만들고 경마상을 설치해 서울숲 이라했다 서울숲공윈은 서울시 성수동 뚝섬에 있는 유원지로 경마장 자리다 기념식수 표석이 있는 데 그 표석에 2008년 한국 대통령과 중공 주석 명의 표석이다']",긍정,0.785936713218689
한강_양화한강공원,1,99,1_피크닉_화장실_사람_주변,"['피크닉', '화장실', '사람', '주변', '가족', '선유', '구역', '즐기', '여의도', '장소']","['놀이터 설마 화장실 예 반려견 동반 환경 나는 몇 마리가 끈에 묶여 있는 것을 본 것 같다 피크닉 구역 예 가족과 함께 또는 혼자서 꼭 보고 경험해 볼 만한 공원입니다 매우 흥미롭고 공원 디자인이 독특해서 정말 좋습니다', '강변을 따라 잘 정비된 공원이 있으며, 피크닉 공간, 시립 수영장, 반려견 놀이터, 지구 전체를 둘러싼 22km 길이의 자전거 도로, 보행자 구역, 벤치, 화장실, 분수, 야외 체육관, 미니마켓 등이 있습니다 도시 주변을 순항하는 보트도 이 공원에서 출발합니다', '모레바닥 아니고 우레탄 화장실 중간중간에 공중화장실 있음 반려견 동반 환경 반려견 동반 가능 피크닉 구역 거의 모든 구역 가능 중간중간 편의점도 있고 공중 화장실도 있으며 양화대교 아래에는 운동기구들이 있어서 유용함 2, 9호선 당산역과 9호선 선유도역이 근접해 접근성도 좋음']",긍정,0.9819719195365906
한강_양화한강공원,2,21,2_자전거_운동_아침_부근,"['자전거', '운동', '아침', '부근', '시설', '멋있', '코스', '여의도', '조깅', '항상']","['접근성 좋고, 주변 볼거리 많고, 여유로운곳 자전거타기도 좋고, 산책하기도 좋고, 운동하기도 좋다 양화대교에서 여의도 방향은 아침 해돋이도 멋있고, 양화대교에서 성산대교 방향은 저녁 일몰 풍경이 멋있다', '자전거타며 한강을 지나갈때 아름다운곳', '산책 및 자전거타기 좋은곳']",긍정,0.9780362248420715
한강_양화한강공원,3,17,3_자전거_장소_데이트_도로,"['자전거', '장소', '데이트', '도로', '코스', '국회', '철교', '증권', '도보', '주요']","['산책하거나 자전거 타기에 좋은 곳이에요', '자전거 타기 좋음 🚴\u200d♂️', '걷고 자전거타기 좋음 가는길이 힘듬']",긍정,0.6657074093818665
한강_양화한강공원,4,12,4_운동_전환_기분_바람,"['운동', '전환', '기분', '바람', '지켜보', '런닝', '장소', '특히', '거리', '강물']","['산책하고 운동하기 좋은 장소입니다', '런닝하거나 기분전환하기좋은 곳', '아직 날씨은 바람이 차서 쌀쌀했지만, 산책하며 기분전환으로 아주 좋았습니다']",긍정,0.957323431968689
